Company,Job Title,Employement Level,Review Title,Pros,Cons,Rating
Microsoft,Technical Account Manager,1,technical account manager,work life balance was great,the tam role changed to csam and ended up taking on more responsibilities and the the pay is no where near the compensation as the ats or ae roles,5
Microsoft,Senior Manager,1,great company with highly driven people,"opportunities for impact
good compensation
strong employee support
extremely strong values","career advancement can be limited for non-techies
federated style of company can lead to inconsistent application of global policies
some inflexibility from ""old school"" mid-level leadership",4
Microsoft,Business Development,0,great place to work,#NAME?,#NAME?,5
Microsoft,Account Specialist,0,salary,"great benefits, great hours, great environment",restructure can come out of nowhere,5
Microsoft,Technical Program Manager,1,overall good,"* great culture: leadership focuses on sustainable growth. lot of empathy overall. 
* cross board learning: plenty of sessions across different orgs gives you an insight of what are their top focus areas. gives great visibility across.","* things keep getting re-orged and re-structured way too soon for a ""stability"". 
* as much as they say hopping within microsoft to explore is easy, it really is not.",3
Microsoft,Janitor,0,amazing,benefits work life balance pay,no complaints so fat here,5
Microsoft,Senior Program Manager,1,great place,"smart people, cutting edge technology","crazy work hours, lots of politics",3
Microsoft,Software Engineer II,0,good company overall,#NAME?,#NAME?,4
Microsoft,Analyst,0,pretty good,i like working with tech and energetic people,sometimes the work can be difficult,4
Microsoft,Customer Experience Program Manager,1,customer experience program manager,great employer to work for,complex structure which takes time to learn especially working hybrid and not locally,4
Microsoft,ASM (Area Sales Manager),1,sales manager position,"global impact and prestige: working as a sales manager at microsoft offers the opportunity to be part of a globally recognized and respected technology leader. the company's products and services have a widespread impact, and being in a sales role allows you to contribute directly to microsoft's success on a global scale. this can enhance your professional reputation and provide a sense of pride in working for a company that has a significant influence in the tech industry.","intense competition: the technology industry is highly competitive, and this competitiveness extends to the sales domain. as a sales manager at microsoft, you may encounter intense competition from other major tech companies. meeting sales targets and securing deals may require significant effort and strategic planning. the pressure to outperform competitors and achieve ambitious sales goals could contribute to a high-stress work environment. it is important to be prepared for the fast-paced and demanding nature of the industry, as well as the need to adapt to evolving market conditions.",5
Microsoft,Service Delivery Manager,1,great,"great benefits, rock solid company",i do not have any cons.,4
Microsoft,Software Engineer,0,great,great great great great great,i do not think i have cons,5
Microsoft,Software Engineer,0, good,"great team, high base pay",do not have anything to say,5
Microsoft,Software Engineer,0,move slow,generally good work-life balance on most teams.,"archaic codebases, poor management, lack of direction/vision, lack of passion. boring tedious work for the most part.",3
